account_name,campaign_name,adgroup_name,name,fb_objective,local_date,campaign_start_date,impressions,clicks,cost,currency,portal
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - horizontal - FR.mp4 |  | TV ads - October - DB - horizontal - FR.mp4,APP_INSTALLS,2019-02-15,2018-11-23 11:49:55,190,1,0.32,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-03-08,2019-03-04 15:45:47,176,1,0.11,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-08,2019-03-04 15:34:50,70,0,0.35,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 1 B.png,APP_INSTALLS,2019-03-08,2018-11-22 18:48:53,1161,3,2.15,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Sell-4 | Static |  | FRB-389-Sell-031.jpg,APP_INSTALLS,2019-03-04,2019-03-04 15:34:50,448,2,0.99,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v3.mp4,APP_INSTALLS,2019-02-28,2018-11-22 18:48:53,917,3,2.04,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-040.jpg,APP_INSTALLS,2019-03-04,2018-11-22 18:48:53,7652,17,7.13,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister_7d,| FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,W_Sell-3 | Feed-Video | Use App | FR_KLT_SQ_10.mp4 |  | FR_KLT_SQ_10.mp4,APP_INSTALLS,2019-03-04,2019-03-04 15:15:52,3,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-04,2019-03-04 15:45:47,84,1,0.34,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 4 B.png,APP_INSTALLS,2019-02-27,2018-11-22 18:48:53,132,0,0.13,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 1% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-10,2018-11-22 18:48:53,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v4.mp4,APP_INSTALLS,2019-03-02,2018-11-22 18:48:53,1573,7,4.69,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v2.mp4,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,392,2,1.39,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-03-10,2019-03-04 15:34:50,1752,5,3.18,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - horizontal - FR.mp4 |  | TV ads - October - DB - horizontal - FR.mp4,APP_INSTALLS,2019-03-04,2018-11-23 11:49:55,4,0,0.02,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | 4-items,APP_INSTALLS,2019-02-07,2018-11-23 11:49:55,511,4,1.23,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | All | W | 18-45 | Feed | Mobile | All,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - horizontal - FR.mp4,APP_INSTALLS,2019-02-10,2018-11-23 11:49:55,81,0,0.07,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | 4-items,APP_INSTALLS,2019-02-11,2018-11-23 11:49:55,336,3,0.79,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-1 | Static |  | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-03-04,2019-03-04 15:34:50,1893,6,1.37,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-052.jpg,APP_INSTALLS,2019-03-06,2018-11-22 18:48:53,65,0,0.19,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-04,2018-11-22 18:48:53,1570,4,2.71,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,W_Sell-3 | Feed-Static | Use App | FR-389-Sell-035.jpg,APP_INSTALLS,2019-02-11,2018-11-22 18:48:53,921,5,2.54,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-07,2019-03-04 15:45:47,1129,5,3.9,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 1 B.png,APP_INSTALLS,2019-02-24,2018-11-23 11:49:55,596,2,0.87,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-02-12,2018-11-23 11:49:55,49159,216,74.75,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-03-08,2018-11-23 11:49:55,3647,16,11.37,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-040.jpg,APP_INSTALLS,2019-02-13,2018-11-22 18:48:53,2573,9,6.96,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 3 A.png,APP_INSTALLS,2019-02-10,2018-11-22 18:48:53,5776,45,15.14,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - square - FR.mp4 |  | TV ads - October - DB - square - FR.mp4,APP_INSTALLS,2019-02-20,2018-11-23 11:49:55,634,3,0.74,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | Gagne,APP_INSTALLS,2019-02-11,2018-11-23 11:49:55,45,1,0.05,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-051.jpg,APP_INSTALLS,2019-03-03,2018-11-23 11:49:55,7224,34,10.35,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-03-10,2018-11-23 11:49:55,727,3,1.39,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v2.mp4,APP_INSTALLS,2019-03-02,2018-11-22 18:48:53,2089,13,5.92,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v2.mp4,APP_INSTALLS,2019-03-02,2018-11-22 18:48:53,307,2,0.77,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-02-18,2018-11-23 11:49:55,2145,8,4.81,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - square - FR.mp4 |  | TV ads - October - DB - square - FR.mp4,APP_INSTALLS,2019-02-16,2018-11-23 11:49:55,1067,1,1.29,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Custom Audience | FR - Android - Install No Registration - 30d | F | 18-45,Install-Now | W_Sell-3 | Static |  | FR-389-Sell-035.jpg,CONVERSIONS,2019-02-19,2019-02-14 10:19:26,505,2,1.33,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Custom Audience | FR - iOS - Install No Registration - 30d | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-034.jpg,CONVERSIONS,2019-02-21,2019-02-14 13:42:18,719,3,1.02,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-02-27,2018-11-22 18:48:53,1307,5,4.37,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-050.jpg,APP_INSTALLS,2019-03-07,2018-11-23 11:49:55,667,1,1.87,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-10,2018-11-22 18:48:53,1380,9,3.23,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,563,3,1.75,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-040.jpg,APP_INSTALLS,2019-02-13,2018-11-23 11:49:55,1005,3,2.16,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Carousel Gagne | INSTALL_MOBILE_APP | Carousel - Kids - FR - 1 A.png,APP_INSTALLS,2019-03-08,2019-03-04 15:45:47,33,1,0.09,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-03-08,2018-11-23 11:49:55,119,1,0.23,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-08,2019-03-04 15:34:50,987,4,4.2,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-02-18,2018-11-23 11:49:55,558,1,1.21,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-08,2019-03-04 15:34:50,715,2,2.92,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - horizontal - FR.mp4 |  | TV ads - October - DB - horizontal - FR.mp4,APP_INSTALLS,2019-02-25,2018-11-23 11:49:55,393,0,0.48,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static |  | 3in1 - Mens FR - 6 B.png,APP_INSTALLS,2019-03-07,2019-03-04 15:34:50,4298,24,9.46,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Carousel | Vends | INSTALL_MOBILE_APP | Carousel - Kids - FR - 1 B.png,APP_INSTALLS,2019-02-16,2018-11-23 11:49:55,933,4,3.08,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,3628,11,6.9,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v4.mp4,APP_INSTALLS,2019-02-28,2018-11-22 18:48:53,736,5,3.29,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | Vends,APP_INSTALLS,2019-02-09,2018-11-23 11:49:55,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-02-18,2018-11-22 18:48:53,516,1,1.4,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-02-18,2018-11-22 18:48:53,2443,3,7.38,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-10,2019-03-04 15:34:50,11,0,0.02,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-040.jpg,APP_INSTALLS,2019-02-23,2018-11-22 18:48:53,6380,13,18.58,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-03-10,2018-11-22 18:48:53,1298,3,3.51,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-03-06,2019-03-04 15:45:47,68,0,0.07,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-05,2019-03-04 15:34:50,233,0,0.92,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 5 B.png,APP_INSTALLS,2019-02-21,2018-11-22 18:48:53,57,0,0.11,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-09,2018-11-22 18:48:53,5031,19,16.45,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 6 B.png,APP_INSTALLS,2019-03-03,2018-11-23 11:49:55,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-05,2019-03-04 15:34:50,385,0,1.73,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-09,2019-03-04 15:34:50,6,0,0.03,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-03-04,2019-03-04 15:34:50,70,0,0.25,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-02-22,2018-11-23 11:49:55,11120,49,27.41,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-040.jpg,APP_INSTALLS,2019-03-08,2018-11-22 18:48:53,2632,5,2.66,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-1 | Feed-Static | Install App | FRB-389-Sell-045.jpg | INSTALL_MOBILE_APP | FRB-389-Sell-045.jpg,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,1227,5,3.25,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 6 A.png,APP_INSTALLS,2019-03-08,2018-11-22 18:48:53,563,1,1.56,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - Website - All Visitors - 30d | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v4.mp4,APP_INSTALLS,2019-03-07,2018-11-22 18:48:53,252,0,0.87,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 3 B.png,APP_INSTALLS,2019-02-19,2018-11-22 18:48:53,218,0,0.13,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 4 A.png,APP_INSTALLS,2019-02-14,2018-11-22 18:48:53,22540,109,53.54,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v3.mp4,APP_INSTALLS,2019-03-07,2018-11-23 11:49:55,23721,57,58.91,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-03,2018-11-23 11:49:55,745,2,1.02,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Story | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,72,0,0.22,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v4.mp4,APP_INSTALLS,2019-03-06,2018-11-22 18:48:53,110,1,0.42,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-09,2019-03-04 15:45:47,82,0,0.22,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-02-28,2018-11-22 18:48:53,552,0,1.64,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 1 B.png,APP_INSTALLS,2019-02-21,2018-11-22 18:48:53,157,0,0.18,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - square - FR.mp4 |  | TV ads - October - DB - square - FR.mp4,APP_INSTALLS,2019-02-16,2018-11-23 11:49:55,1523,3,2.42,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-02-20,2018-11-23 11:49:55,5140,26,17.88,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-03-08,2018-11-23 11:49:55,336,1,0.27,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 1 A.png,APP_INSTALLS,2019-02-26,2018-11-22 18:48:53,68,1,0.06,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-1 | Feed-Static | Install App | FRB-389-Sell-045.jpg |  | FRB-389-Sell-045.jpg,APP_INSTALLS,2019-02-21,2018-11-23 11:49:55,3430,10,6.31,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 6 B.png,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,0,0,0.0,EUR,fr
